target_id	length	eff_length	est_counts	tpm
NR_161421	2160	1960.99	3.22197	0.208352
NR_104424	4774	4574.99	0	0
NR_147249	7929	7729.99	0	0
NR_046347	2146	1946.99	29.4573	1.91858
NR_110293	3594	3394.99	0.00100944	3.77046e-05
NR_147242	7504	7304.99	22.4011	0.388867
NR_104019	3933	3733.99	47.3082	1.60663
NR_104210	3358	3158.99	0	0
NR_165393	2402	2202.99	11.3377	0.652626
NR_147253	8247	8047.99	0	0
NR_147244	8098	7898.99	0	0
NR_136746	6872	6672.99	0	0
NR_146775	3749	3549.99	0.498153	0.0177946
NR_144334	3340	3140.99	0	0
NR_164692	18160	17961	103.661	0.731877
NR_146774	3746	3546.99	54.5382	1.94981
NR_146777	4000	3800.99	0	0
NR_003249	4262	4062.99	1446.73	45.1537
NR_028493	5502	5302.99	0	0
NR_104018	1616	1416.99	0	0
NR_103998	2352	2152.99	12.4045	0.730616
NR_135003	2101	1901.99	71.2901	4.75305
NR_051991	5134	4934.99	19.8285	0.509513
NR_136741	6529	6329.99	4.24635e-05	8.50678e-07
NR_036641	4631	4431.99	25.4993	0.729596
NR_046399	5722	5522.99	22.8927	0.525624
NR_136742	6677	6477.99	0	0
NR_163481	2003	1803.99	0	0
NR_166825	3520	3320.99	117.238	4.47663
NR_147245	7540	7340.99	42.8776	0.740676
NR_144328	4338	4138.99	54.2182	1.66113
NR_146779	4001	3801.99	0	0
NR_147891	2544	2344.99	0	0
NR_144330	3605	3405.99	0	0
NR_147248	7233	7033.99	0	0
NR_161423	1941	1741.99	0	0
NR_147251	8379	8179.99	0	0
NR_136747	9153	8953.99	10.4356	0.147793
NR_028494	5485	5285.99	52.5801	1.26138
NR_034119	913	713.994	26.8118	4.76194
NR_034010	502	302.994	411.434	172.194
NR_146385	774	574.994	86.1226	18.9936
NR_031609	67	15.5132	0	0
NR_137184	2935	2735.99	0.00348642	0.000161591
NR_120657	1739	1539.99	0.096868	0.00797652
NR_120658	1735	1535.99	1.90313	0.15712
NR_038264	2258	2058.99	44	2.70988
NR_146382	1383	1183.99	1.45132	0.155441
NR_137181	3026	2826.99	0.00794912	0.000356571
NR_137175	3400	3200.99	0	0
NR_137189	3421	3221.99	20.5938	0.81052
NR_030174	81	16.9762	0	0
NR_163477	1008	808.994	1.1882	0.18625
NR_137186	2905	2705.99	472.495	22.1423
NR_137180	3141	2941.99	0	0
NR_137188	2974	2774.99	0	0
NR_146384	1082	882.994	169.425	24.3317
NR_137194	2995	2795.99	0	0
NR_137193	3120	2920.99	0	0
NR_030164	84	17.2958	0	0
NR_137195	3163	2963.99	0	0
NR_029843	70	15.8264	0	0
NR_034011	308	110.916	0	0
NR_137196	3184	2984.99	0	0
NR_031648	73	16.1385	0	0
NR_031723	72	16.0345	0	0
NR_164474	2413	2213.99	0	0
NR_031725	72	16.0345	0	0
NR_125804	1612	1412.99	0	0
NR_146383	743	543.994	8.21347e-06	1.91463e-06
NR_137177	3103	2903.99	31.7708	1.38735
NR_031705	82	17.0823	0	0
NR_029629	110	20.3478	0	0
NR_024127	777	577.994	413.051	90.6218
NR_137179	3083	2883.99	0	0
NR_110000	2027	1827.99	0	0
NR_146386	745	545.994	71.2189	16.5409
NR_029690	92	18.1731	0	0
NR_137187	2884	2684.99	0.0937573	0.00442807
NR_036074	76	16.451	0	0
NR_137190	3454	3254.99	27.6234	1.07617
NR_137191	3433	3233.99	0	0
NR_120656	1845	1645.99	0	0
NR_024430	3129	2929.99	35.8955	1.55355
NR_003584	653	453.994	715.566	199.872
NR_038289	1703	1503.99	0	0
NR_030356	94	18.3995	0	0
NR_137192	3293	3093.99	6.90999	0.283211
NR_137182	3108	2908.99	4.65644e-06	2.02985e-07
NR_120659	1856	1656.99	0	0
NR_137176	3124	2924.99	84.5505	3.66559
NR_027346	459	259.994	1	0.487741
NR_029631	110	20.3478	0	0
NR_027345	1597	1397.99	0	0
NR_137178	1561	1361.99	48	4.46908
NR_030224	84	17.2958	0	0
NR_146381	1114	914.994	0	0
NR_137183	3017	2817.99	110.056	4.9525
NR_137185	2996	2796.99	7.83035e-06	3.55011e-07
NR_146387	963	763.994	43.7313	7.25864
NR_167766	7205	7005.99	14.3107	0.259026
NR_167752	1152	952.994	0	0
NR_161418	2450	2250.99	0.631996	0.0356035
NR_161419	2381	2181.99	0.57765	0.033571
NM_015070	6399	6199.99	22.5827	0.461888
NM_001330565	7727	7527.99	0	0
NM_001382214	7382	7182.99	132.712	2.34291
NM_001382212	7811	7611.99	2.53192e-08	4.21797e-10
NM_001382213	8105	7905.99	17.3098	0.277644
NM_001330567	8021	7821.99	2.10385	0.0341075
NM_001382210	8018	7818.99	0	0
NM_001382209	8076	7876.99	0	0
NM_001382207	7727	7527.99	1.53923e-08	2.59284e-10
NM_001382208	8021	7821.99	0	0
NM_001330566	8079	7879.99	55.9283	0.900033
NM_001382206	7788	7588.99	39.6252	0.662124
NM_001076788	7730	7530.99	0	0
NM_001382211	8108	7908.99	69.7069	1.11765
NR_167771	1137	937.994	10.4284	1.40984
NR_167772	1152	952.994	0	0
NR_033351	4511	4311.99	0	0
NR_167893	9859	9659.99	59.3775	0.779466
NR_110069	2240	2040.99	0	0
NR_126338	884	684.994	0	0
NR_149016	3981	3781.99	1.09391	0.0366787
NR_110068	2048	1848.99	0	0
NR_149014	3550	3350.99	9.23916e-07	3.49632e-08
NR_125993	332	133.592	0	0
NR_135658	475	275.994	0	0
NR_149013	2308	2108.99	5.66376	0.340551
NR_167887	2292	2092.99	0.800634	0.0485086
NR_110066	2092	1892.99	0	0
NR_003288	3131	2931.99	23.2379	1.00505
NR_134599	703	503.994	2	0.503219
NR_110067	2348	2148.99	5	0.295044
NR_125992	461	261.994	0	0
NR_167894	2263	2063.99	0	0
NR_126339	807	607.994	6	1.25142
NR_167888	2412	2212.99	12.449	0.713354
NR_149015	3504	3304.99	6.90302	0.264863
NR_110065	2410	2210.99	0	0
NR_135657	492	292.994	10	4.32807
NR_167889	2472	2272.99	0	0
NR_110070	2199	1999.99	0	0
NR_167974	4868	4668.99	0	0
NR_167977	4992	4792.99	0.0825766	0.00218475
NR_167979	4837	4637.99	10.7665	0.294371
NR_167976	5022	4822.99	0.0323766	0.000851269
NR_167932	1423	1223.99	0	0
NR_167975	4993	4793.99	0	0
NR_167978	4569	4369.99	0	0
NR_167933	1369	1169.99	0	0
NR_024539	1389	1189.99	0	0
NR_167906	668	468.994	0	0
NR_167910	947	747.994	0	0
NR_167931	419	219.995	0	0
NR_167903	605	405.994	0	0
NR_167909	886	686.994	0	0
NR_167904	714	514.994	0	0
NR_167908	729	529.994	0	0
NR_167930	453	253.994	0	0
NR_167902	577	377.994	1	0.335481
NR_167907	638	438.994	0	0
NR_167905	720	520.994	0	0
NR_167901	1029	829.994	0	0
NM_001037380	264	74.6218	0	0
NR_047565	7142	6942.99	0	0
NR_167991	604	404.994	0.000213056	6.67112e-05
NR_167995	677	477.994	0	0
NR_167989	433	233.994	0	0
NR_133632	509	309.994	3.24366	1.32689
NR_167994	648	448.994	10.2355	2.89083
NR_167993	680	480.994	12.6737	3.34132
NR_167992	572	372.994	5.94723e-05	2.02193e-05
NR_168015	341	142.358	0	0
NR_133633	783	583.994	6.87578	1.49302
NR_167990	580	380.994	0	0
NR_168014	390	191.008	0	0
NR_167983	896	696.994	1	0.181938
NR_167982	2725	2525.99	0	0
NM_001195217	1236	1036.99	9.81345	1.20005
NM_003404	3115	2915.99	301.295	13.1026
NM_001319296	2670	2470.99	35.4338	1.81844
NM_001330124	3999	3799.99	0	0
NM_001167595	2538	2338.99	9.50654	0.515402
NM_001199743	7259	7059.99	339.089	6.09062
NM_001040280	2337	2137.99	430.852	25.5549
NM_001288722	1889	1689.99	20.4669	1.53575
NM_001319297	2530	2330.99	17.8862	0.973039
NM_001136000	11615	11416	10.5709	0.117422
NM_015250	4657	4457.99	368.793	10.4905
NM_001025389	4189	3989.99	1421.15	45.1668
NM_001160179	2004	1804.99	0	0
NM_001164501	3664	3464.99	0.556524	0.0203673
NM_207375	752	552.994	2	0.45863
NM_001351306	1605	1405.99	2.76579	0.249452
NM_001320173	2418	2218.99	0	0
NM_178818	3450	3250.99	140.423	5.47742
NM_001286110	3718	3518.99	15.9735	0.575617
NM_001195201	1163	963.994	4.61563	0.607169
NM_147173	885	685.994	0	0
NM_001243794	15957	15758	56.9869	0.458592
NM_001286130	5639	5439.99	4.88869	0.113958
NM_012130	1257	1057.99	121	14.5029
NM_001353203	3869	3669.99	0	0
NM_001123395	3584	3384.99	0	0
NM_001142344	5275	5075.99	0	0
NM_001330332	2427	2227.99	26.8954	1.53079
NM_001318053	3679	3479.99	4.88533	0.178019
NM_007011	8822	8622.99	82.1755	1.20847
NM_003993	2151	1951.99	3.36877e-08	2.18849e-09
NM_178842	3857	3657.99	0	0
NM_001347698	1703	1503.99	1.97038	0.166133
NM_001001975	699	499.994	180.692	45.8275
NM_001168239	11552	11353	748.435	8.3598
NM_001320635	2631	2431.99	46.3043	2.41441
NM_005444	3820	3620.99	712.127	24.9392
NM_001353731	3896	3696.99	0	0
NM_001042704	2488	2288.99	0	0
NM_001308084	786	586.994	0	0
NM_001282237	8525	8325.99	0	0
NM_001306177	5233	5033.99	37.2181	0.93755
NM_001320565	1923	1723.99	0	0
NM_002719	4388	4188.99	0	0
NM_004143	1118	918.994	0	0
NM_001163646	1759	1559.99	0	0
NM_001353749	3981	3781.99	0	0
NM_174908	8101	7901.99	1150.92	18.4698
NM_001304529	3320	3120.99	0	0
NM_001170718	4114	3914.99	44.0235	1.42596
NM_001144886	857	657.994	0	0
NM_001206747	2953	2753.99	365.71	16.8394
NM_001291988	3022	2822.99	1.55602	0.0698966
NM_001318781	7540	7340.99	2165.13	37.4009
NM_019860	3374	3174.99	0.56518	0.0225734
NM_001160172	2104	1904.99	0	0
NM_001282960	4613	4413.99	1.10905	0.031862
NM_181500	2923	2723.99	0	0
NM_024087	1674	1474.99	0	0
NM_001170719	4029	3829.99	20.9271	0.692889
NM_017450	3185	2985.99	69.4371	2.94887
NM_001323570	5863	5663.99	9.63264	0.215663
NM_144492	1974	1774.99	0	0
NM_014461	4074	3874.99	0	0
NM_001040876	3884	3684.99	173.372	5.96616
NM_001270615	1890	1690.99	0	0
NM_138460	962	762.994	0	0
NM_001206748	2973	2773.99	17.9236	0.819357
NM_005206	3680	3480.99	371.794	13.5442
NM_001306149	4341	4141.99	0	0
NM_001160113	1095	895.994	0	0
NM_012069	4745	4545.99	1.93193	0.0538909
NM_001142679	3483	3283.99	2.96712	0.114574
NM_001353712	3808	3608.99	0	0
NM_148964	2072	1872.99	11.1721	0.756398
NM_002387	8239	8039.99	94.9664	1.49784
NM_153446	9070	8870.99	0	0
NM_001271836	4258	4058.99	0	0
NM_001160116	593	393.994	0	0
NM_001289083	1755	1555.99	0	0
NM_009589	2224	2024.99	7.944	0.497471
NM_001297647	2556	2356.99	0.00209171	0.000112537
NM_001353724	3814	3614.99	0	0
NM_001349224	4591	4391.99	6.40885e-07	1.85042e-08
NM_001353746	3896	3696.99	0	0
NM_017548	3351	3151.99	0.00516008	0.000207598
NM_001352967	3565	3365.99	0	0
NM_001281426	859	659.994	0	0
NM_001198665	10269	10070	229.86	2.89459
NM_001127219	2004	1804.99	26	1.82663
NM_001142408	1359	1159.99	0	0
NM_001302678	1821	1621.99	0	0
NM_001243254	4957	4757.99	77.7138	2.07122
NM_001146590	2068	1868.99	0	0
NM_001353738	3814	3614.99	0	0
NM_015199	6607	6407.99	35.7988	0.708434
NM_001346083	7827	7627.99	0	0
NM_001081004	1276	1076.99	0	0
NM_000779	2171	1971.99	0	0
NM_152245	2879	2679.99	46.8249	2.21562
NM_016150	2369	2169.99	19.9205	1.16411
NM_001277200	822	622.994	130.218	26.5057
NM_001365675	9319	9119.99	0	0
NM_001142407	1302	1102.99	0	0
NM_001166663	2510	2310.99	0	0
NM_001349354	4185	3985.99	0	0
NM_001330489	2535	2335.99	0.00316723	0.000171933
NM_078469	2334	2134.99	98.5011	5.85055
NM_001184761	1073	873.994	15.3138	2.22192
NM_001002027	576	376.994	359.714	120.997
NM_001255982	1353	1153.99	0	0
NM_001348191	3729	3529.99	0	0
NM_006595	3721	3521.99	193.65	6.97237
NM_001287527	4295	4095.99	0.093582	0.00289724
NM_001130084	3623	3423.99	0	0
NM_001171991	2217	2017.99	0	0
NM_001282231	2807	2607.99	0	0
NM_001242866	3326	3126.99	175.012	7.0973
NM_207514	3745	3545.99	0	0
NM_001142417	1339	1139.99	0	0
NM_001256182	9372	9172.99	0.000133901	1.85107e-06
NM_001301690	1532	1332.99	2	0.190263
NM_001146078	1514	1314.99	0	0
NM_181699	2084	1884.99	79.0198	5.31592
NM_001282188	2760	2560.99	0	0
NM_001271440	2218	2018.99	24.825	1.55922
NM_001353794	3604	3404.99	35.6986	1.3295
NM_001349609	7965	7765.99	4.97577e-05	8.12485e-07
NM_001271996	2582	2382.99	0	0
NM_001122957	2129	1929.99	70.2548	4.61607
NM_001136153	2617	2417.99	0	0
NM_001243271	4495	4295.99	0	0
NM_001102599	1680	1480.99	0	0
NM_138430	1993	1793.99	0	0
NM_015343	1814	1614.99	0	0
NM_014784	7141	6941.99	99.169	1.81152
NM_001322179	6023	5823.99	0	0
NM_139322	4122	3922.99	0	0
NM_177999	4494	4294.99	0	0
NM_001143778	4024	3824.99	3.84528e-07	1.27482e-08
NM_001286984	2229	2029.99	0	0
NM_001351590	11448	11249	0	0
NM_001170716	4123	3923.99	0	0
NM_001099455	5717	5517.99	0	0
NM_014782	2768	2568.99	79.9183	3.9449
NM_001255979	1547	1347.99	50.0347	4.70691
NM_001170464	4564	4364.99	875.467	25.4336
NM_001308153	5737	5537.99	0	0
NM_001290020	3612	3412.99	0	0
NM_018999	7738	7538.99	120.95	2.03443
NM_000872	3369	3169.99	3.43482	0.137404
NM_001353698	3817	3617.99	0	0
NM_001170715	4024	3824.99	93.3918	3.09621
NM_001190849	3529	3329.99	66.3733	2.52757
NM_001642	3733	3533.99	168.851	6.05883
NM_001364583	5379	5179.99	0.74839	0.0183211
NM_033306	1395	1195.99	312.513	33.1353
NM_001199022	5361	5161.99	34.8034	0.854982
NM_032166	4495	4295.99	0	0
NM_001282746	2478	2278.99	1.76142	0.0980106
NM_014985	5392	5192.99	26	0.634904
NM_001364076	4621	4421.99	0	0
NM_001287189	2808	2608.99	6.82602	0.331778
NM_001345884	4569	4369.99	69.6398	2.02083
NM_130898	1769	1569.99	0	0
NM_001345885	4464	4264.99	0	0
NM_001330508	3496	3296.99	7.82991	0.301156
NM_001321308	2234	2034.99	0	0
NM_001322181	6260	6060.99	0	0
NM_001282991	904	704.994	2.4789	0.445889
NM_001351567	2499	2299.99	0	0
NM_032493	12859	12660	345.407	3.45979
NM_001166664	2219	2019.99	0	0
NM_014829	5671	5471.99	157.482	3.64953
NM_001111322	4380	4180.99	194.095	5.88691
NM_001323571	5658	5458.99	0	0
NM_147172	927	727.994	57	9.92887
NM_001353751	3817	3617.99	0	0
NM_001349352	4172	3972.99	0	0
NM_001278579	5359	5159.99	0	0
NM_001243270	6360	6160.99	0	0
NM_005852	7283	7083.99	109.886	1.96705
NM_001320598	2688	2488.99	17.205	0.876564
NM_001168390	4765	4565.99	1.99858	0.0555058
NM_001130708	3114	2914.99	0	0
NM_001322218	3827	3627.99	0	0
NM_001351292	7778	7578.99	1.65075e-05	2.762e-07
NM_138368	6980	6780.99	98.3283	1.83881
NM_001114173	6056	5856.99	14.2048	0.307548
NM_001319292	2153	1953.99	3.10776	0.201686
NM_001349216	5027	4827.99	4.81619	0.1265
NM_031371	5764	5564.99	186.454	4.24872
NM_001301668	3948	3748.99	0	0
NM_001253775	1131	931.994	27.2702	3.71046
NM_001352448	2852	2652.99	7.08845	0.338819
NM_001286036	4704	4504.99	0	0
NM_001276286	8000	7800.99	169.568	2.75643
NM_001282959	4619	4419.99	149.914	4.30104
NM_001349610	7990	7790.99	2.74368e-06	4.46574e-08
NM_001366656	3596	3396.99	0	0
NM_003671	5485	5285.99	0	0
NM_001366653	3773	3573.99	0	0
NM_001081003	1405	1205.99	199.409	20.9677
NM_001277198	4049	3849.99	0	0
NM_001354107	8139	7939.99	0	0
NM_001302623	3833	3633.99	9.67089	0.337469
NM_206999	5161	4961.99	6.31775	0.161458
NM_001243795	15971	15772	20.6148	0.165747
NM_025080	2193	1993.99	107.332	6.82586
NM_001292033	2862	2662.99	11.4305	0.544309
NM_032466	3723	3523.99	98.063	3.52876
NM_001270378	3322	3122.99	4.64041	0.188424
NM_001024943	2322	2122.99	126.755	7.57124
NM_001318751	4247	4047.99	0	0
NM_001293197	1429	1229.99	26.7181	2.75458
NM_001127231	7397	7197.99	67.3551	1.18662
NM_001282989	1006	806.994	3.21648	0.505433
NM_001290233	1258	1058.99	0	0
NM_001258428	3412	3212.99	0	0
NM_001024372	2650	2450.99	17.0931	0.884362
NM_007276	2098	1898.99	98.4506	6.57427
NM_014711	5418	5218.99	0	0
NM_001135707	2677	2477.99	0	0
NM_001307932	2914	2714.99	0	0
NM_001353206	3844	3644.99	0	0
NM_001358406	2151	1951.99	0	0
NM_024085	3718	3518.99	241.024	8.68549
NM_001281932	4102	3902.99	9.83266e-07	3.19467e-08
NM_001278461	9381	9181.99	92.966	1.28392
NM_001199377	6203	6003.99	2.72373	0.0575277
NM_003948	4704	4504.99	0	0
NM_001330463	4297	4097.99	2.36426	0.0731604
NM_001281933	5258	5058.99	13.8129	0.346236
NM_001319229	3531	3331.99	0	0
NM_198889	10044	9844.99	414.152	5.33454
NM_001270379	1703	1503.99	0	0
NM_001267618	2503	2303.99	0	0
NM_001320564	2041	1841.99	0	0
NM_198709	2187	1987.99	7.33806	0.468079
NM_001349212	4560	4360.99	0.00213346	6.20372e-05
NM_001288723	1893	1693.99	1.36608	0.102262
NM_001352903	4651	4451.99	33.1025	0.942884
NM_001352968	2977	2777.99	2.81631	0.128559
NM_001201472	3418	3218.99	0	0
NM_004051	3375	3175.99	2.80544e-06	1.12014e-07
NM_001321788	6573	6373.99	33.4967	0.666412
NM_001322210	3447	3247.99	0	0
NM_001243036	1775	1575.99	0	0
NM_001349220	5234	5034.99	0	0
NM_001365673	9280	9080.99	129.365	1.8065
NM_001145137	2644	2444.99	0	0
NM_001173982	5719	5519.99	202.751	4.65775
NM_182476	2109	1909.99	23.34	1.54961
NM_001320561	2053	1853.99	18.0268	1.233
NM_001324511	976	776.994	33.2656	5.42914
NM_145898	577	377.994	17.0484	5.71942
NM_001257144	3793	3593.99	0	0
NM_001320336	4193	3993.99	4561.45	144.827
NM_178587	1586	1386.99	143.59	13.1281
NM_001353734	3899	3699.99	0	0
NM_198426	1017	817.994	91.2195	14.1413
NM_001122608	2254	2054.99	0	0
NM_001345880	4703	4503.99	0	0
NM_001271816	4256	4056.99	39	1.21903
NM_001350055	2004	1804.99	0	0
NM_001127896	2148	1948.99	0	0
NM_001356338	13050	12851	0	0
NM_007168	5721	5521.99	43.1546	0.991023
NM_033543	1369	1169.99	10.724	1.16232
NM_148170	6100	5900.99	184.266	3.95979
NM_001171971	2807	2607.99	0	0
NM_001170720	3834	3634.99	251.618	8.77789
NM_001190329	3241	3041.99	47.4015	1.976
NM_198798	5365	5165.99	22.3658	0.549013
NM_001354210	4507	4307.99	76.811	2.261
NM_020882	8090	7890.99	1.00438	0.0161406
NM_001241	6819	6619.99	127.827	2.4486
NM_001287190	2654	2454.99	0	0
NM_001351290	7826	7626.99	1.1975e-08	1.99101e-10
NM_025009	5596	5396.99	102.87	2.41707
NM_001353450	3485	3285.99	0	0
NM_004034	2509	2309.99	16.8297	0.923886
NM_001319204	1208	1008.99	0	0
NM_001130010	2458	2258.99	4.02666	0.226038
NM_001348386	2272	2072.99	0	0
NM_001322220	4111	3911.99	5.89497	0.191089
NM_001331071	2600	2400.99	0	0
NM_001009811	3522	3322.99	0	0
NM_001349355	4234	4034.99	0	0
NM_197948	2423	2223.99	0	0
NM_014343	1224	1024.99	8.09669	1.0017
NM_001025088	3814	3614.99	0	0
NM_001160171	2183	1983.99	0	0
NM_001362912	4649	4449.99	13.5152	0.385138
NM_001322809	4561	4361.99	2	0.058143
NM_001357321	7177	6977.99	3.11211	0.0565558
NM_001324073	606	406.994	16	4.98523
NM_001300854	583	383.994	0	0
NM_001280559	3404	3204.99	0	0
NM_001349802	2129	1929.99	11.5424	0.75839
NM_001282187	2783	2583.99	0	0
NM_001168236	12154	11955	0.0601565	0.000638096
NM_006594	3254	3054.99	71.6012	2.97209
NM_001363183	2756	2556.99	87.1846	4.32377
NM_001134433	1137	937.994	42.1287	5.69548
NM_212543	2317	2117.99	0	0
NM_001170714	4365	4165.99	36.7639	1.11906
NM_001320640	2247	2047.99	15.5388	0.962147
NM_016567	1433	1233.99	142.15	14.6078
NM_001347901	2265	2065.99	0	0
NM_198401	2754	2554.99	0	0
NM_001199570	3420	3220.99	0	0
NM_001042410	2598	2398.99	0	0
NM_145810	2541	2341.99	5	0.27073
NM_001352496	2786	2586.99	37.2705	1.82693
NM_001164144	3796	3596.99	55.8704	1.96968
NM_001363704	2148	1948.99	188.87	12.2887
NM_001318144	1607	1407.99	0	0
NM_001166212	1761	1561.99	43.8179	3.55733
NM_001330536	896	696.994	10.0166	1.8224
NM_001365053	3821	3621.99	20.5775	0.720438
NM_001319247	1634	1434.99	0	0
NM_001353809	2398	2198.99	15.5797	0.898439
NM_018014	4761	4561.99	0	0
NM_001349350	4413	4213.99	0	0
NM_001318737	3932	3732.99	17.7436	0.602751
NM_001352905	3064	2864.99	0	0
NM_016376	7509	7309.99	71.9608	1.24834
NM_001272069	2656	2456.99	0	0
NM_001136199	2626	2426.99	0	0
NM_001163817	2604	2404.99	24.3694	1.28494
NM_001257134	680	480.994	0	0
NM_001330693	11185	10986	13.6205	0.157219
NM_001031839	1968	1768.99	7	0.501792
NM_001025087	3817	3617.99	0	0
NM_001353744	3817	3617.99	0	0
NM_181269	719	519.994	0	0
NM_152438	3915	3715.99	0	0
NM_001321760	2766	2566.99	0	0
NM_001365057	3707	3507.99	0.00225743	8.16035e-05
NM_174893	850	650.994	235.153	45.8064
NM_001346443	5037	4837.99	58.0325	1.5211
NM_001166239	2002	1802.99	0	0
NM_203382	3947	3747.99	6.74634	0.228256
NM_001277163	1062	862.994	4	0.587766
NM_153697	1615	1415.99	2.14537	0.192129
NM_001282745	3697	3497.99	0	0
NM_001322376	3148	2948.99	0	0
NM_001324512	8317	8117.99	4.59605e-05	7.17941e-07
NM_021599	2288	2088.99	51.3474	3.11698
NM_031895	8850	8650.99	4.01033	0.058785
NM_001349351	4422	4222.99	0	0
NM_178009	17497	17298	2.68312	0.0196696
NM_001837	1717	1517.99	0	0
NM_001322272	13226	13027	105.551	1.02747
NM_001177608	1107	907.994	0	0
NM_001318752	4128	3928.99	0	0
NM_138992	8398	8198.99	11.1557	0.17254
NM_001163508	2456	2256.99	5.5762	0.3133
NM_001320874	9489	9289.99	0	0
NM_001328685	3376	3176.99	81.0206	3.23394
NM_001160170	2333	2133.99	0	0
NM_079421	1147	947.994	75.7699	10.1355
NM_001308042	11686	11487	207.339	2.2889
NM_001168237	11908	11709	7.84436e-05	8.49552e-07
NM_001353202	3976	3776.99	11.2953	0.37923
NM_033171	13114	12915	0	0
NM_001353208	3872	3672.99	0	0
NM_001142435	1322	1122.99	0	0
NM_001304777	4164	3964.99	0	0
NM_001282	5658	5458.99	830.565	19.2936
NM_001178003	3420	3220.99	14.2889	0.562549
NM_001265612	8396	8196.99	506.753	7.83961
NM_001257133	544	344.994	20.1417	7.40351
NM_198212	2765	2565.99	14.4393	0.713579
NM_001348749	4919	4719.99	301.251	8.09355
NM_001267038	1697	1497.99	0	0
NM_001199054	2739	2539.99	9.96819e-06	4.97664e-07
NM_001322219	4231	4031.99	11.9336	0.375323
NM_001280560	3186	2986.99	0	0
NM_001271441	2578	2378.99	8.50342	0.453265
NM_001324112	2651	2451.99	12.6542	0.654434
NM_001168238	11845	11646	0.000928244	1.01074e-05
NM_001318763	2648	2448.99	1.05706	0.0547351
NM_001271023	4617	4417.99	0	0
NM_001364075	2394	2194.99	0	0
NM_001320034	2647	2447.99	118.233	6.12466
NM_001102598	1644	1444.99	3	0.263274
NM_001319210	4355	4155.99	0	0
NM_001378	4354	4154.99	0	0
NM_001345882	4532	4332.99	21.4218	0.626933
NM_001345881	4428	4228.99	20.6879	0.620342
NM_153714	2901	2701.99	14.0199	0.657981
NM_001323381	2640	2440.99	0	0
NM_001300815	1091	891.994	215.728	30.6689
NM_001251963	5084	4884.99	18.5163	0.480665
NM_001352079	2715	2515.99	0	0
NM_001242338	8097	7897.99	0	0
NM_001270614	1920	1720.99	0	0
NM_178190	579	379.994	6.96273	2.32357
NM_013367	2635	2435.99	130	6.76736
NM_173872	6711	6511.99	37.0343	0.721178
NM_001306085	4328	4128.99	84.1374	2.58403
NM_001011705	1452	1252.99	0	0
NM_001164145	3760	3560.99	0.620635	0.0221013
NM_001042584	1815	1615.99	0	0
NM_001127182	2516	2316.99	2	0.109461
NM_001271995	2585	2385.99	0	0
NM_001319100	5799	5599.99	20.1656	0.456642
NM_001306151	2997	2797.99	0	0
NM_145869	6930	6730.99	0	0
NM_001286526	2184	1984.99	1.212	0.0774274
NM_001365674	9348	9148.99	0	0
NM_001281710	5997	5797.99	0	0
NM_145689	2658	2458.99	53.8863	2.7789
NM_001170717	4139	3939.99	36.6241	1.17875
NM_001168322	1371	1171.99	0	0
NM_017745	6808	6608.99	0	0
NM_001243535	1483	1283.99	7.33841e-07	7.24756e-08
NM_001242547	3165	2965.99	132.587	5.66869
NM_001184699	2154	1954.99	0	0
NM_001370130	9173	8973.99	0.953105	0.0134681
NM_000084	9472	9272.99	38.8656	0.531493
NM_001277842	6624	6424.99	453.47	8.9501
NM_001320633	2118	1918.99	3.91104	0.258447
NM_001135745	2659	2459.99	36.5116	1.88213
NM_033170	12872	12673	0.0163508	0.000163611
NM_001362911	3675	3475.99	27.2325	0.993485
NM_198440	3194	2994.99	0	0
NM_001083625	11215	11016	496.828	5.7192
NM_021267	2579	2379.99	0	0
NM_001353740	3984	3784.99	0	0
NM_001171740	2568	2368.99	15.6728	0.83895
NM_001353718	3811	3611.99	0	0
NM_001011649	5995	5795.99	38.9554	0.8523
NM_024909	2131	1931.99	4.45785	0.292599
NM_182603	3099	2899.99	9.39877	0.410985
NM_024933	1935	1735.99	0	0
NM_001322373	3331	3131.99	52.4879	2.12516
NM_001278407	6830	6630.99	93.3663	1.78552
NM_015574	10794	10595	0	0
NM_001289087	1686	1486.99	0	0
NM_001171087	3193	2993.99	0	0
NM_001322375	711	511.994	27.4632	6.80203
NM_001323332	4352	4152.99	2.01685	0.0615835
NM_031450	1559	1359.99	327.942	30.5783
NM_001353745	3814	3614.99	0	0
NM_001114136	2419	2219.99	0	0
NM_001293562	5025	4825.99	0	0
NM_058174	3156	2956.99	412.048	17.6705
NM_001349353	4176	3976.99	0	0
NM_170711	2273	2073.99	16.5418	1.01141
NM_001330743	2184	1984.99	208.219	13.3019
NM_001287438	3830	3630.99	0	0
NM_001330101	2328	2128.99	0	0
NM_001353702	3811	3611.99	0	0
NM_001284208	2973	2773.99	2.57174	0.117564
NM_001167674	9573	9373.99	0	0
NM_001355446	2159	1959.99	0	0
NM_001005752	1802	1602.99	12.8898	1.01968
NM_015889	3231	3031.99	1.20878e-06	5.05559e-08
NM_001244604	4278	4078.99	553.509	17.2078
NM_001317203	2387	2187.99	0	0
NM_001323975	3622	3422.99	0	0
NM_001293237	3492	3292.99	152.992	5.89155
NM_001351791	5166	4966.99	0	0
NM_020902	4137	3937.99	22	0.708435
NM_001134404	5093	4893.99	0	0
NM_001346445	18697	18498	2638.52	18.0879
