target_id	length	eff_length	est_counts	tpm
NR_104017	1716	1516.99	0	0
NR_146792	4656	4456.99	0	0
NR_046394	2860	2660.99	38.0129	8.55676
NR_161420	2229	2029.99	0	0
NR_126155	933	733.994	0	0
NR_144332	3460	3260.99	0	0
NR_046395	905	705.994	0	0
NR_163955	2324	2124.99	0.000170748	4.81306e-05
NR_146787	4403	4203.99	0	0
NR_024122	2598	2398.99	0	0
NR_137422	2713	2513.99	0	0
NR_028495	5353	5153.99	4.4909	0.52193
NR_136744	6680	6480.99	0	0
NR_147252	338	139.425	33	141.774
NR_110887	1501	1301.99	1	0.460059
NR_146778	4004	3804.99	0	0
NR_144329	3843	3643.99	0	0
NR_165392	2940	2740.99	0	0
NR_166824	3571	3371.99	3.81538e-07	6.77757e-08
NR_073189	6129	5929.99	0	0
NR_148426	838	638.994	0	0
NR_147247	8347	8147.99	0	0
NR_144331	3841	3641.99	0	0
NR_147243	8066	7866.99	0	0
NR_134488	3498	3298.99	0	0
NR_136758	3890	3690.99	0	0
NR_051992	5002	4802.99	0	0
NR_146791	4680	4480.99	0	0
NR_161422	2010	1810.99	0	0
NR_163480	2159	1959.99	0	0
NR_136745	5708	5508.99	0	0
NR_123724	2246	2046.99	419	122.608
NR_046269	764	564.994	0	0
NR_136748	8837	8637.99	0	0
NR_136740	6462	6262.99	0	0
NR_146790	4579	4379.99	0	0
NR_133653	904	704.994	73	62.0241
NR_120445	6583	6383.99	0	0
NR_166822	3805	3605.99	0	0
NR_111964	997	797.994	147.433	110.667
NR_120610	1795	1595.99	0	0
NR_024123	2485	2285.99	8	2.09622
NR_144326	4784	4584.99	0	0
NR_147845	1185	985.994	0	0
NR_161421	2160	1960.99	0	0
NR_104424	4774	4574.99	0	0
NR_147249	7929	7729.99	0	0
NR_046347	2146	1946.99	0	0
NR_110293	3594	3394.99	0	0
NR_147242	7504	7304.99	0	0
NR_104019	3933	3733.99	0	0
NR_104210	3358	3158.99	0	0
NR_165393	2402	2202.99	0	0
NR_147253	8247	8047.99	0	0
NR_147244	8098	7898.99	0	0
NR_136746	6872	6672.99	0	0
NR_146775	3749	3549.99	0	0
NR_144334	3340	3140.99	0	0
NR_164692	18160	17961	0	0
NR_146774	3746	3546.99	0	0
NR_146777	4000	3800.99	0	0
NR_003249	4262	4062.99	0	0
NR_028493	5502	5302.99	0	0
NR_104018	1616	1416.99	259.082	109.52
NR_103998	2352	2152.99	0	0
NR_135003	2101	1901.99	0	0
NR_051991	5134	4934.99	0	0
NR_136741	6529	6329.99	0	0
NR_036641	4631	4431.99	0	0
NR_046399	5722	5522.99	0	0
NR_136742	6677	6477.99	0	0
NR_163481	2003	1803.99	0	0
NR_166825	3520	3320.99	4.2057	0.758565
NR_147245	7540	7340.99	0	0
NR_144328	4338	4138.99	0	0
NR_146779	4001	3801.99	0	0
NR_147891	2544	2344.99	0	0
NR_144330	3605	3405.99	0	0
NR_147248	7233	7033.99	0	0
NR_161423	1941	1741.99	0	0
NR_147251	8379	8179.99	0	0
NR_136747	9153	8953.99	0	0
NR_028494	5485	5285.99	0	0
NR_034119	913	713.994	0	0
NR_034010	502	302.994	11.9342	23.593
NR_146385	774	574.994	8.49524	8.84983
NR_031609	67	15.5132	0	0
NR_137184	2935	2735.99	1.9663e-08	4.30483e-09
NR_120657	1739	1539.99	0	0
NR_120658	1735	1535.99	0	0
NR_038264	2258	2058.99	0	0
NR_146382	1383	1183.99	0	0
NR_137181	3026	2826.99	0	0
NR_137175	3400	3200.99	0	0
NR_137189	3421	3221.99	0	0
NR_030174	81	16.9762	0	0
NR_163477	1008	808.994	0	0
NR_137186	2905	2705.99	0.00244575	0.000541388
NR_137180	3141	2941.99	0	0
NR_137188	2974	2774.99	0	0
NR_146384	1082	882.994	0	0
NR_137194	2995	2795.99	0	0
NR_137193	3120	2920.99	0	0
NR_030164	84	17.2958	0	0
NR_137195	3163	2963.99	0	0
NR_029843	70	15.8264	0	0
NR_034011	308	110.916	0	0
NR_137196	3184	2984.99	0	0
NR_031648	73	16.1385	0	0
NR_031723	72	16.0345	0	0
NR_164474	2413	2213.99	0	0
NR_031725	72	16.0345	0	0
NR_125804	1612	1412.99	0	0
NR_146383	743	543.994	0	0
NR_137177	3103	2903.99	0	0
NR_031705	82	17.0823	0	0
NR_029629	110	20.3478	0	0
NR_024127	777	577.994	0	0
NR_137179	3083	2883.99	0	0
NR_110000	2027	1827.99	3.97998	1.30415
NR_146386	745	545.994	0	0
NR_029690	92	18.1731	0	0
NR_137187	2884	2684.99	9.73795	2.17244
NR_036074	76	16.451	0	0
NR_137190	3454	3254.99	0	0
NR_137191	3433	3233.99	0	0
NR_120656	1845	1645.99	0	0
NR_024430	3129	2929.99	0	0
NR_003584	653	453.994	30.0658	39.6685
NR_038289	1703	1503.99	0	0
NR_030356	94	18.3995	0	0
NR_137192	3293	3093.99	30.2596	5.85823
NR_137182	3108	2908.99	0	0
NR_120659	1856	1656.99	0	0
NR_137176	3124	2924.99	0	0
NR_027346	459	259.994	0	0
NR_029631	110	20.3478	0	0
NR_027345	1597	1397.99	0	0
NR_137178	1561	1361.99	6	2.63875
NR_030224	84	17.2958	0	0
NR_146381	1114	914.994	0	0
NR_137183	3017	2817.99	0	0
NR_137185	2996	2796.99	0	0
NR_146387	963	763.994	11.5048	9.02008
NR_167766	7205	7005.99	12	1.02597
NR_167752	1152	952.994	0	0
NR_161418	2450	2250.99	0	0
NR_161419	2381	2181.99	0	0
NM_015070	6399	6199.99	0	0
NM_001330565	7727	7527.99	0	0
NM_001382214	7382	7182.99	21.6007	1.8013
NM_001382212	7811	7611.99	0	0
NM_001382213	8105	7905.99	0	0
NM_001330567	8021	7821.99	0	0
NM_001382210	8018	7818.99	0	0
NM_001382209	8076	7876.99	0	0
NM_001382207	7727	7527.99	0	0
NM_001382208	8021	7821.99	0	0
NM_001330566	8079	7879.99	0	0
NM_001382206	7788	7588.99	0	0
NM_001076788	7730	7530.99	0	0
NM_001382211	8108	7908.99	0	0
NR_167771	1137	937.994	6.3036	4.02542
NR_167772	1152	952.994	0	0
NR_033351	4511	4311.99	0	0
NR_167893	9859	9659.99	23.3993	1.45093
NR_110069	2240	2040.99	0	0
NR_126338	884	684.994	0	0
NR_149016	3981	3781.99	0	0
NR_110068	2048	1848.99	0	0
NR_149014	3550	3350.99	0	0
NR_125993	332	133.592	0	0
NR_135658	475	275.994	2	4.34064
NR_149013	2308	2108.99	0	0
NR_167887	2292	2092.99	0	0
NR_110066	2092	1892.99	0	0
NR_003288	3131	2931.99	0	0
NR_134599	703	503.994	0	0
NR_110067	2348	2148.99	0	0
NR_125992	461	261.994	0	0
NR_167894	2263	2063.99	0	0
NR_126339	807	607.994	0	0
NR_167888	2412	2212.99	0	0
NR_149015	3504	3304.99	0	0
NR_110065	2410	2210.99	0	0
NR_135657	492	292.994	0	0
NR_167889	2472	2272.99	0	0
NR_110070	2199	1999.99	0	0
NR_167974	4868	4668.99	0	0
NR_167977	4992	4792.99	0	0
NR_167979	4837	4637.99	0.320954	0.041451
NR_167976	5022	4822.99	0	0
NR_167932	1423	1223.99	0	0
NR_167975	4993	4793.99	0	0
NR_167978	4569	4369.99	0	0
NR_167933	1369	1169.99	0	0
NR_024539	1389	1189.99	13	6.54367
NR_167906	668	468.994	0	0
NR_167910	947	747.994	0	0
NR_167931	419	219.995	0	0
NR_167903	605	405.994	0	0
NR_167909	886	686.994	0	0
NR_167904	714	514.994	0	0
NR_167908	729	529.994	0	0
NR_167930	453	253.994	0	0
NR_167902	577	377.994	0	0
NR_167907	638	438.994	0	0
NR_167905	720	520.994	0	0
NR_167901	1029	829.994	0	0
NM_001037380	264	74.6218	0	0
NR_047565	7142	6942.99	0	0
NR_167991	604	404.994	0	0
NR_167995	677	477.994	0	0
NR_167989	433	233.994	0	0
NR_133632	509	309.994	0	0
NR_167994	648	448.994	0	0
NR_167993	680	480.994	0	0
NR_167992	572	372.994	0	0
NR_168015	341	142.358	0	0
NR_133633	783	583.994	0	0
NR_167990	580	380.994	0	0
NR_168014	390	191.008	0	0
NR_167983	896	696.994	0	0
NR_167982	2725	2525.99	0	0
NM_001195217	1236	1036.99	0	0
NM_003404	3115	2915.99	0	0
NM_001319296	2670	2470.99	0	0
NM_001330124	3999	3799.99	0	0
NM_001167595	2538	2338.99	0	0
NM_001199743	7259	7059.99	16	1.35749
NM_001040280	2337	2137.99	0	0
NM_001288722	1889	1689.99	0	0
NM_001319297	2530	2330.99	0	0
NM_001136000	11615	11416	0.0817779	0.00429087
NM_015250	4657	4457.99	9	1.20928
NM_001025389	4189	3989.99	0	0
NM_001160179	2004	1804.99	0	0
NM_001164501	3664	3464.99	0	0
NM_207375	752	552.994	0	0
NM_001351306	1605	1405.99	0	0
NM_001320173	2418	2218.99	0	0
NM_178818	3450	3250.99	25	4.60624
NM_001286110	3718	3518.99	0	0
NM_001195201	1163	963.994	0	0
NM_147173	885	685.994	0	0
NM_001243794	15957	15758	20.8599	0.792929
NM_001286130	5639	5439.99	5.82663	0.641567
NM_012130	1257	1057.99	0	0
NM_001353203	3869	3669.99	0	0
NM_001123395	3584	3384.99	0	0
NM_001142344	5275	5075.99	0	0
NM_001330332	2427	2227.99	0	0
NM_001318053	3679	3479.99	0	0
NM_007011	8822	8622.99	0	0
NM_003993	2151	1951.99	0	0
NM_178842	3857	3657.99	0	0
NM_001347698	1703	1503.99	1	0.398269
NM_001001975	699	499.994	8	9.58403
NM_001168239	11552	11353	29.4966	1.55627
NM_001320635	2631	2431.99	1396.42	343.935
NM_005444	3820	3620.99	47.5844	7.87153
NM_001353731	3896	3696.99	0	0
NM_001042704	2488	2288.99	0	0
NM_001308084	786	586.994	0	0
NM_001282237	8525	8325.99	0	0
NM_001306177	5233	5033.99	0	0
NM_001320565	1923	1723.99	0	0
NM_002719	4388	4188.99	0	0
NM_004143	1118	918.994	0	0
NM_001163646	1759	1559.99	0	0
NM_001353749	3981	3781.99	0	0
NM_174908	8101	7901.99	134.616	10.2043
NM_001304529	3320	3120.99	36	6.90927
NM_001170718	4114	3914.99	6	0.918
NM_001144886	857	657.994	0	0
NM_001206747	2953	2753.99	0	0
NM_001291988	3022	2822.99	0	0
NM_001318781	7540	7340.99	99.9994	8.15953
NM_019860	3374	3174.99	0	0
NM_001160172	2104	1904.99	0	0
NM_001282960	4613	4413.99	0	0
NM_181500	2923	2723.99	0	0
NM_024087	1674	1474.99	0	0
NM_001170719	4029	3829.99	0	0
NM_017450	3185	2985.99	0	0
NM_001323570	5863	5663.99	0	0
NM_144492	1974	1774.99	0	0
NM_014461	4074	3874.99	0	0
NM_001040876	3884	3684.99	59.8302	9.72537
NM_001270615	1890	1690.99	0	0
NM_138460	962	762.994	0	0
NM_001206748	2973	2773.99	0	0
NM_005206	3680	3480.99	40	6.88302
NM_001306149	4341	4141.99	0	0
NM_001160113	1095	895.994	2	1.33705
NM_012069	4745	4545.99	0.948501	0.124977
NM_001142679	3483	3283.99	0	0
NM_001353712	3808	3608.99	0	0
NM_148964	2072	1872.99	0	0
NM_002387	8239	8039.99	3.99841	0.297889
NM_153446	9070	8870.99	0	0
NM_001271836	4258	4058.99	0	0
NM_001160116	593	393.994	0	0
NM_001289083	1755	1555.99	0	0
NM_009589	2224	2024.99	10	2.958
NM_001297647	2556	2356.99	0.000115482	2.93481e-05
NM_001353724	3814	3614.99	0	0
NM_001349224	4591	4391.99	0	0
NM_001353746	3896	3696.99	0	0
NM_017548	3351	3151.99	0	0
NM_001352967	3565	3365.99	13.0397	2.32048
NM_001281426	859	659.994	0	0
NM_001198665	10269	10070	62.3529	3.70894
NM_001127219	2004	1804.99	1	0.331854
NM_001142408	1359	1159.99	0	0
NM_001302678	1821	1621.99	0	0
NM_001243254	4957	4757.99	1.0963e-05	1.38016e-06
NM_001146590	2068	1868.99	0	0
NM_001353738	3814	3614.99	0	0
NM_015199	6607	6407.99	0	0
NM_001346083	7827	7627.99	2.95462	0.232014
NM_001081004	1276	1076.99	0	0
NM_000779	2171	1971.99	0	0
NM_152245	2879	2679.99	0	0
NM_016150	2369	2169.99	0	0
NM_001277200	822	622.994	24.2363	23.3027
NM_001365675	9319	9119.99	0.317202	0.0208336
NM_001142407	1302	1102.99	0	0
NM_001166663	2510	2310.99	0	0
NM_001349354	4185	3985.99	0	0
NM_001330489	2535	2335.99	0	0
NM_078469	2334	2134.99	10.0209	2.81147
NM_001184761	1073	873.994	0	0
NM_001002027	576	376.994	50	79.4435
NM_001255982	1353	1153.99	0	0
NM_001348191	3729	3529.99	0	0
NM_006595	3721	3521.99	0	0
NM_001287527	4295	4095.99	0.738572	0.108008
NM_001130084	3623	3423.99	0	0
NM_001171991	2217	2017.99	57	16.9191
NM_001282231	2807	2607.99	1.09073e-06	2.50515e-07
NM_001242866	3326	3126.99	13.4654	2.57938
NM_207514	3745	3545.99	0	0
NM_001142417	1339	1139.99	0	0
NM_001256182	9372	9172.99	0.000848531	5.54089e-05
NM_001301690	1532	1332.99	3	1.34808
NM_001146078	1514	1314.99	0	0
NM_181699	2084	1884.99	0	0
NM_001282188	2760	2560.99	0	0
NM_001271440	2218	2018.99	0	0
NM_001353794	3604	3404.99	0	0
NM_001349609	7965	7765.99	0	0
NM_001271996	2582	2382.99	0	0
NM_001122957	2129	1929.99	0	0
NM_001136153	2617	2417.99	9.81164	2.43057
NM_001243271	4495	4295.99	0	0
NM_001102599	1680	1480.99	0	0
NM_138430	1993	1793.99	0	0
NM_015343	1814	1614.99	0	0
NM_014784	7141	6941.99	0	0
NM_001322179	6023	5823.99	0	0
NM_139322	4122	3922.99	0	0
NM_177999	4494	4294.99	10.7318	1.49669
NM_001143778	4024	3824.99	0	0
NM_001286984	2229	2029.99	0	0
NM_001351590	11448	11249	0	0
NM_001170716	4123	3923.99	0	0
NM_001099455	5717	5517.99	0.000322096	3.49644e-05
NM_014782	2768	2568.99	10	2.33163
NM_001255979	1547	1347.99	0	0
NM_001170464	4564	4364.99	0	0
NM_001308153	5737	5537.99	0	0
NM_001290020	3612	3412.99	0	0
NM_018999	7738	7538.99	2.9361e-07	2.33282e-08
NM_000872	3369	3169.99	0	0
NM_001353698	3817	3617.99	0	0
NM_001170715	4024	3824.99	0	0
NM_001190849	3529	3329.99	0	0
NM_001642	3733	3533.99	0	0
NM_001364583	5379	5179.99	0	0
NM_033306	1395	1195.99	386.584	193.614
NM_001199022	5361	5161.99	0	0
NM_032166	4495	4295.99	0	0
NM_001282746	2478	2278.99	0	0
NM_014985	5392	5192.99	0	0
NM_001364076	4621	4421.99	0	0
NM_001287189	2808	2608.99	0	0
NM_001345884	4569	4369.99	0	0
NM_130898	1769	1569.99	0	0
NM_001345885	4464	4264.99	0.000122531	1.72088e-05
NM_001330508	3496	3296.99	0	0
NM_001321308	2234	2034.99	0	0
NM_001322181	6260	6060.99	0	0
NM_001282991	904	704.994	0	0
NM_001351567	2499	2299.99	0	0
NM_032493	12859	12660	79.6236	3.76731
NM_001166664	2219	2019.99	0	0
NM_014829	5671	5471.99	0.201838	0.0220942
NM_001111322	4380	4180.99	3.17837	0.455353
NM_001323571	5658	5458.99	0	0
NM_147172	927	727.994	0	0
NM_001353751	3817	3617.99	0	0
NM_001349352	4172	3972.99	0	0
NM_001278579	5359	5159.99	0	0
NM_001243270	6360	6160.99	0	0
NM_005852	7283	7083.99	0	0
NM_001320598	2688	2488.99	0	0
NM_001168390	4765	4565.99	0	0
NM_001130708	3114	2914.99	0	0
NM_001322218	3827	3627.99	0	0
NM_001351292	7778	7578.99	0	0
NM_138368	6980	6780.99	33	2.91503
NM_001114173	6056	5856.99	0	0
NM_001319292	2153	1953.99	0	0
NM_001349216	5027	4827.99	0	0
NM_031371	5764	5564.99	45	4.84362
NM_001301668	3948	3748.99	113.719	18.1695
NM_001253775	1131	931.994	0	0
NM_001352448	2852	2652.99	0	0
NM_001286036	4704	4504.99	0.000567597	7.5469e-05
NM_001276286	8000	7800.99	21	1.61247
NM_001282959	4619	4419.99	0	0
NM_001349610	7990	7790.99	0	0
NM_001366656	3596	3396.99	0	0
NM_003671	5485	5285.99	0	0
NM_001366653	3773	3573.99	0	0
NM_001081003	1405	1205.99	0	0
NM_001277198	4049	3849.99	15.0517	2.34179
NM_001354107	8139	7939.99	0.0467502	0.00352684
NM_001302623	3833	3633.99	0	0
NM_206999	5161	4961.99	0	0
NM_001243795	15971	15772	8.10882	0.307959
NM_025080	2193	1993.99	36	10.8144
NM_001292033	2862	2662.99	8	1.79946
NM_032466	3723	3523.99	27.0209	4.5929
NM_001270378	3322	3122.99	0	0
NM_001024943	2322	2122.99	0	0
NM_001318751	4247	4047.99	0	0
NM_001293197	1429	1229.99	0	0
NM_001127231	7397	7197.99	6.99982	0.582503
NM_001282989	1006	806.994	0	0
NM_001290233	1258	1058.99	0	0
NM_001258428	3412	3212.99	0	0
NM_001024372	2650	2450.99	0	0
NM_007276	2098	1898.99	1.50416e-07	4.74454e-08
NM_014711	5418	5218.99	0	0
NM_001135707	2677	2477.99	0	0
NM_001307932	2914	2714.99	0	0
NM_001353206	3844	3644.99	0	0
NM_001358406	2151	1951.99	0	0
NM_024085	3718	3518.99	0	0
NM_001281932	4102	3902.99	0	0
NM_001278461	9381	9181.99	0.000234729	1.53127e-05
NM_001199377	6203	6003.99	0	0
NM_003948	4704	4504.99	0	0
NM_001330463	4297	4097.99	0	0
NM_001281933	5258	5058.99	0	0
NM_001319229	3531	3331.99	0	0
NM_198889	10044	9844.99	31	1.88612
NM_001270379	1703	1503.99	0	0
NM_001267618	2503	2303.99	0	0
NM_001320564	2041	1841.99	0	0
NM_198709	2187	1987.99	0	0
NM_001349212	4560	4360.99	1.07241e-06	1.47298e-07
NM_001288723	1893	1693.99	0	0
NM_001352903	4651	4451.99	0	0
NM_001352968	2977	2777.99	0	0
NM_001201472	3418	3218.99	0	0
NM_004051	3375	3175.99	0	0
NM_001321788	6573	6373.99	0	0
NM_001322210	3447	3247.99	0	0
NM_001243036	1775	1575.99	0	0
NM_001349220	5234	5034.99	0	0
NM_001365673	9280	9080.99	30.312	1.99942
NM_001145137	2644	2444.99	0	0
NM_001173982	5719	5519.99	55.6482	6.03859
NM_182476	2109	1909.99	0	0
NM_001320561	2053	1853.99	0	0
NM_001324511	976	776.994	3	2.31274
NM_145898	577	377.994	1	1.58467
NM_001257144	3793	3593.99	0	0
NM_001320336	4193	3993.99	987.128	148.043
NM_178587	1586	1386.99	63.1407	27.2682
NM_001353734	3899	3699.99	0	0
NM_198426	1017	817.994	0	0
NM_001122608	2254	2054.99	2.29183e-07	6.68026e-08
NM_001345880	4703	4503.99	0	0
NM_001271816	4256	4056.99	12	1.77174
NM_001350055	2004	1804.99	1.24007	0.411522
NM_001127896	2148	1948.99	0	0
NM_001356338	13050	12851	0	0
NM_007168	5721	5521.99	1.94955	0.211476
NM_033543	1369	1169.99	0	0
NM_148170	6100	5900.99	374.104	37.9743
NM_001171971	2807	2607.99	0	0
NM_001170720	3834	3634.99	0	0
NM_001190329	3241	3041.99	0	0
NM_198798	5365	5165.99	0	0
NM_001354210	4507	4307.99	3	0.417127
NM_020882	8090	7890.99	5	0.379543
NM_001241	6819	6619.99	11	0.995307
NM_001287190	2654	2454.99	0	0
NM_001351290	7826	7626.99	0	0
NM_025009	5596	5396.99	13	1.44283
NM_001353450	3485	3285.99	0	0
NM_004034	2509	2309.99	0	0
NM_001319204	1208	1008.99	0	0
NM_001130010	2458	2258.99	0	0
NM_001348386	2272	2072.99	0	0
NM_001322220	4111	3911.99	0	0
NM_001331071	2600	2400.99	0	0
NM_001009811	3522	3322.99	0	0
NM_001349355	4234	4034.99	0	0
NM_197948	2423	2223.99	45.1204	12.1524
NM_014343	1224	1024.99	0	0
NM_001025088	3814	3614.99	0	0
NM_001160171	2183	1983.99	0	0
NM_001362912	4649	4449.99	0	0
NM_001322809	4561	4361.99	0	0
NM_001357321	7177	6977.99	0.612383	0.0525672
NM_001324073	606	406.994	0	0
NM_001300854	583	383.994	0	0
NM_001280559	3404	3204.99	0	0
NM_001349802	2129	1929.99	0	0
NM_001282187	2783	2583.99	0	0
NM_001168236	12154	11955	0	0
NM_006594	3254	3054.99	0	0
NM_001363183	2756	2556.99	0	0
NM_001134433	1137	937.994	2.19035	1.39874
NM_212543	2317	2117.99	0	0
NM_001170714	4365	4165.99	0	0
NM_001320640	2247	2047.99	0	0
NM_016567	1433	1233.99	6.06993	2.94641
NM_001347901	2265	2065.99	0	0
NM_198401	2754	2554.99	0	0
NM_001199570	3420	3220.99	0	0
NM_001042410	2598	2398.99	0	0
NM_145810	2541	2341.99	2	0.511525
NM_001352496	2786	2586.99	0	0
NM_001164144	3796	3596.99	0.000134922	2.24681e-05
NM_001363704	2148	1948.99	0	0
NM_001318144	1607	1407.99	24	10.2102
NM_001166212	1761	1561.99	0	0
NM_001330536	896	696.994	0	0
NM_001365053	3821	3621.99	0	0
NM_001319247	1634	1434.99	0	0
NM_001353809	2398	2198.99	0	0
NM_018014	4761	4561.99	0	0
NM_001349350	4413	4213.99	0	0
NM_001318737	3932	3732.99	14	2.24643
NM_001352905	3064	2864.99	0	0
NM_016376	7509	7309.99	1.48451e-06	1.21643e-07
NM_001272069	2656	2456.99	0	0
NM_001136199	2626	2426.99	0	0
NM_001163817	2604	2404.99	12.9995	3.23768
NM_001257134	680	480.994	0	0
NM_001330693	11185	10986	6.4625	0.352358
NM_001031839	1968	1768.99	0	0
NM_001025087	3817	3617.99	0	0
NM_001353744	3817	3617.99	0	0
NM_181269	719	519.994	0	0
NM_152438	3915	3715.99	0	0
NM_001321760	2766	2566.99	0	0
NM_001365057	3707	3507.99	0	0
NM_174893	850	650.994	0	0
NM_001346443	5037	4837.99	9	1.11429
NM_001166239	2002	1802.99	0	0
NM_203382	3947	3747.99	0	0
NM_001277163	1062	862.994	9.9956	6.93783
NM_153697	1615	1415.99	4.41682	1.86841
NM_001282745	3697	3497.99	0	0
NM_001322376	3148	2948.99	2.62388	0.532958
NM_001324512	8317	8117.99	1	0.073786
NM_021599	2288	2088.99	2	0.573476
NM_031895	8850	8650.99	2.01184	0.1393
NM_001349351	4422	4222.99	0	0
NM_178009	17497	17298	0	0
NM_001837	1717	1517.99	0	0
NM_001322272	13226	13027	0	0
NM_001177608	1107	907.994	0	0
NM_001318752	4128	3928.99	0	0
NM_138992	8398	8198.99	28.5663	2.08697
NM_001163508	2456	2256.99	0	0
NM_001320874	9489	9289.99	0	0
NM_001328685	3376	3176.99	0	0
NM_001160170	2333	2133.99	0	0
NM_079421	1147	947.994	60	37.9113
NM_001308042	11686	11487	113.736	5.9308
NM_001168237	11908	11709	0	0
NM_001353202	3976	3776.99	0	0
NM_033171	13114	12915	0	0
NM_001353208	3872	3672.99	0	0
NM_001142435	1322	1122.99	0	0
NM_001304777	4164	3964.99	0	0
NM_001282	5658	5458.99	123.964	13.6021
NM_001178003	3420	3220.99	0	0
NM_001265612	8396	8196.99	83.1184	6.07386
NM_001257133	544	344.994	35	60.7686
NM_198212	2765	2565.99	53	12.3721
NM_001348749	4919	4719.99	0.0556226	0.00705883
NM_001267038	1697	1497.99	0	0
NM_001199054	2739	2539.99	0	0
NM_001322219	4231	4031.99	0	0
NM_001280560	3186	2986.99	2.78024e-08	5.57532e-09
NM_001271441	2578	2378.99	0	0
NM_001324112	2651	2451.99	9.52692	2.32732
NM_001168238	11845	11646	0	0
NM_001318763	2648	2448.99	0	0
NM_001271023	4617	4417.99	0	0
NM_001364075	2394	2194.99	0	0
NM_001320034	2647	2447.99	0	0
NM_001102598	1644	1444.99	0	0
NM_001319210	4355	4155.99	0	0
NM_001378	4354	4154.99	0	0
NM_001345882	4532	4332.99	0	0
NM_001345881	4428	4228.99	1.01207	0.143349
NM_153714	2901	2701.99	0	0
NM_001323381	2640	2440.99	0	0
NM_001300815	1091	891.994	0	0
NM_001251963	5084	4884.99	14	1.71667
NM_001352079	2715	2515.99	0	0
NM_001242338	8097	7897.99	13.2	1.00111
NM_001270614	1920	1720.99	0	0
NM_178190	579	379.994	10.7692	16.9757
NM_013367	2635	2435.99	5.51206	1.35538
NM_173872	6711	6511.99	0	0
NM_001306085	4328	4128.99	15.9966	2.32064
NM_001011705	1452	1252.99	0	0
NM_001164145	3760	3560.99	5.99981	1.00923
NM_001042584	1815	1615.99	0	0
NM_001127182	2516	2316.99	0	0
NM_001271995	2585	2385.99	0	0
NM_001319100	5799	5599.99	0	0
NM_001306151	2997	2797.99	0	0
NM_145869	6930	6730.99	0	0
NM_001286526	2184	1984.99	0	0
NM_001365674	9348	9148.99	0.0108219	0.00070852
NM_001281710	5997	5797.99	0	0
NM_145689	2658	2458.99	0	0
NM_001170717	4139	3939.99	0	0
NM_001168322	1371	1171.99	0	0
NM_017745	6808	6608.99	0	0
NM_001243535	1483	1283.99	0	0
NM_001242547	3165	2965.99	0	0
NM_001184699	2154	1954.99	0	0
NM_001370130	9173	8973.99	0	0
NM_000084	9472	9272.99	10.9994	0.710512
NM_001277842	6624	6424.99	3	0.279686
NM_001320633	2118	1918.99	0	0
NM_001135745	2659	2459.99	0	0
NM_033170	12872	12673	0	0
NM_001362911	3675	3475.99	0	0
NM_198440	3194	2994.99	0	0
NM_001083625	11215	11016	41.1262	2.23623
NM_021267	2579	2379.99	0	0
NM_001353740	3984	3784.99	0	0
NM_001171740	2568	2368.99	0	0
NM_001353718	3811	3611.99	0	0
NM_001011649	5995	5795.99	0	0
NM_024909	2131	1931.99	0	0
NM_182603	3099	2899.99	0	0
NM_024933	1935	1735.99	0	0
NM_001322373	3331	3131.99	0	0
NM_001278407	6830	6630.99	14.1198	1.27547
NM_015574	10794	10595	0	0
NM_001289087	1686	1486.99	9	3.6254
NM_001171087	3193	2993.99	0	0
NM_001322375	711	511.994	5	5.84962
NM_001323332	4352	4152.99	0	0
NM_031450	1559	1359.99	12.7749	5.62657
NM_001353745	3814	3614.99	0	0
NM_001114136	2419	2219.99	0	0
NM_001293562	5025	4825.99	0	0
NM_058174	3156	2956.99	12.0022	2.43126
NM_001349353	4176	3976.99	0	0
NM_170711	2273	2073.99	12.0581	3.48252
NM_001330743	2184	1984.99	52.9979	15.9927
NM_001287438	3830	3630.99	0	0
NM_001330101	2328	2128.99	0	0
NM_001353702	3811	3611.99	0	0
NM_001284208	2973	2773.99	0	0
NM_001167674	9573	9373.99	0	0
NM_001355446	2159	1959.99	0	0
NM_001005752	1802	1602.99	0	0
NM_015889	3231	3031.99	3.6241e-07	7.15969e-08
NM_001244604	4278	4078.99	100	14.6848
NM_001317203	2387	2187.99	0	0
NM_001323975	3622	3422.99	0	0
NM_001293237	3492	3292.99	0	0
NM_001351791	5166	4966.99	0	0
NM_020902	4137	3937.99	0	0
NM_001134404	5093	4893.99	0	0
NM_001346445	18697	18498	84.9777	2.75171
NM_001159746	5553	5353.99	0	0
NM_001290215	6887	6687.99	2.92071e-06	2.61586e-07
NM_199248	1720	1520.99	0	0
NM_001318398	2188	1988.99	2	0.602308
NM_001206652	6434	6234.99	1.00981e-06	9.70126e-08
NM_001031806	3828	3628.99	0	0
NM_001197247	4068	3868.99	0	0
NM_017482	3766	3566.99	0	0
NM_001100407	2123	1923.99	0	0
NM_001159772	3426	3226.99	0	0
NM_001003943	4531	4331.99	0	0
NM_001308245	1585	1385.99	0	0
NM_001308392	6901	6701.99	0	0
NM_001721	2511	2311.99	0	0
NM_001145009	4145	3945.99	0	0
NM_001300730	1553	1353.99	6.14716	2.71945
NM_001190707	5067	4867.99	0	0
NM_001300894	3054	2854.99	23	4.82553
NM_078476	3119	2919.99	0	0
NM_001024957	1342	1142.99	5	2.62029
NM_138633	2285	2085.99	0	0
NM_001286746	3013	2813.99	0	0
NM_001271028	5927	5727.99	0	0
