target_id	length	eff_length	est_counts	tpm
NR_110662	2713	2513.99	0	0
NR_049753	3966	3766.99	10.9079	0.8016
NR_148556	2395	2195.99	0	0
NR_026699	3793	3593.99	10.5178	0.810134
NR_130140	2765	2565.99	166.616	17.9751
NR_144491	1707	1507.99	0	0
NR_148523	3875	3675.99	0	0
NR_029427	5766	5566.99	71.3413	3.54756
NR_147934	2329	2129.99	0	0
NR_136597	4545	4345.99	0	0
NR_111971	2113	1913.99	93.3883	13.5071
NR_138132	2539	2339.99	0	0
NR_052025	487	287.994	2.03689	1.95792
NR_130110	1050	850.994	6.54262	2.12831
NR_134904	1731	1531.99	0	0
NR_135756	5716	5516.99	9.27764e-06	4.65527e-07
NR_136730	7729	7529.99	6.53147	0.240119
NR_040083	3335	3135.99	0	0
NR_136603	2542	2342.99	40.795	4.81999
NR_024018	2660	2460.99	0	0
NR_073049	1561	1361.99	0	0
NR_073580	2209	2009.99	18.1603	2.50114
NR_138612	442	242.994	0	0
NR_073136	4733	4533.99	29.9414	1.82811
NR_135131	1095	895.994	36.331	11.2249
NR_134316	987	787.994	14.291	5.02054
NR_109906	5016	4816.99	58.659	3.37107
NR_033806	3500	3300.99	0	0
NR_131337	3587	3387.99	0	0
NR_146807	3086	2886.99	0	0
NR_148041	3044	2844.99	7.30765	0.71106
NR_146426	3083	2883.99	0	0
NR_136324	1232	1032.99	15.6755	4.20081
NR_136174	3114	2914.99	18.9371	1.7984
NR_103869	1828	1628.99	0	0
NR_130786	1446	1246.99	0	0
NR_148525	3872	3672.99	0	0
NR_148938	2855	2655.99	48.5149	5.05659
NR_026591	4403	4203.99	69.2294	4.55867
NR_104463	3251	3051.99	0	0
NR_148694	6768	6568.99	0	0
NR_126440	356	157.142	0	0
NR_144633	3609	3409.99	0	0
NR_136622	5911	5711.99	40.7677	1.97578
NR_138062	4294	4094.99	0	0
NR_117085	1936	1736.99	18.5449	2.95553
NR_130906	4073	3873.99	0	0
NR_148476	3016	2816.99	0	0
NR_104456	2196	1996.99	17.3679	2.40758
NR_146864	2089	1889.99	1.82667	0.267553
NR_073544	3303	3103.99	3	0.267553
NR_158186	895	695.994	0	0
NR_125352	3418	3218.99	14.1471	1.21663
NR_136295	2116	1916.99	0	0
NR_052003	3890	3690.99	20.0585	1.50441
NR_148392	2947	2747.99	12.5165	1.26089
NR_148396	2830	2630.99	4.08157	0.429455
NR_146862	2189	1989.99	0	0
NR_138250	840	640.994	2.38286	1.02909
NR_136231	6043	5843.99	0	0
NR_037188	2148	1948.99	0	0
NR_072995	2720	2520.99	0	0
NR_136646	2786	2586.99	0	0
NR_135323	1626	1426.99	44.0058	8.53685
NR_123728	4480	4280.99	0	0
NR_134953	3896	3696.99	0	0
NR_145958	332	133.592	0	0
NR_051988	3443	3243.99	3	0.256007
NR_144399	3769	3569.99	53.3543	4.13725
NR_144409	10748	10549	4.08658	0.10724
NR_103481	2248	2048.99	0	0
NR_102347	4077	3877.99	28.8474	2.05925
NR_135755	6159	5959.99	0	0
NR_033181	6115	5915.99	0	0
NR_103868	1401	1201.99	2	0.460615
NR_148542	3678	3478.99	12.6604	1.0074
NR_148893	2261	2061.99	0	0
NR_138421	4374	4174.99	9.22243	0.611504
NR_073022	635	435.994	6.31045	4.00673
NR_156431	2769	2569.99	12.1425	1.30793
NR_148043	2960	2760.99	0	0
NR_134299	2894	2694.99	0	0
NR_146428	3338	3138.99	0	0
NR_136291	2141	1941.99	0	0
NR_125330	2150	1950.99	0	0
NR_148057	3089	2889.99	0	0
NR_146575	2179	1979.99	0	0
NR_136342	4129	3929.99	0	0
NR_027006	5153	4953.99	12.996	0.726214
NR_037649	6906	6706.99	2.59381e-05	1.07058e-06
NR_073534	3647	3447.99	1.18015e-06	9.47504e-08
NR_130113	961	761.994	0	0
NR_148007	2124	1924.99	0	0
NR_144421	9889	9689.99	76.0956	2.17393
NR_074083	4370	4170.99	0	0
NR_126511	1654	1454.99	177.705	33.8104
NR_136284	4529	4329.99	0	0
NR_148554	2535	2335.99	0	0
NR_146430	3281	3081.99	0	0
NR_144931	4715	4515.99	0	0
NR_103525	508	308.994	2	1.7918
NR_138025	6064	5864.99	0	0
NR_037575	1898	1698.99	0	0
NR_144463	10899	10700	14.0271	0.362905
NR_073074	3705	3505.99	8	0.631668
NR_036614	4155	3955.99	83	5.80808
NR_148058	3423	3223.99	0	0
NR_163160	2571	2371.99	0	0
NR_045631	1138	938.994	0	0
NR_073560	1860	1660.99	0	0
NR_103511	1588	1388.99	0	0
NR_134874	2243	2043.99	4	0.541739
NR_104121	2251	2051.99	48.6923	6.56892
NR_027918	2435	2235.99	0	0
NR_134867	4394	4194.99	0	0
NR_146410	1939	1739.99	0	0
NR_146722	3634	3434.99	0.00530402	0.000427454
NR_073399	5882	5682.99	16.4389	0.800766
NR_073091	4793	4593.99	11.5525	0.696139
NR_073048	1539	1339.99	103.16	21.3117
NR_072993	2838	2638.99	6	0.629394
NR_136281	4778	4578.99	0	0
NR_126450	420	220.995	0	0
NR_146421	2549	2349.99	26	3.06279
NR_073409	3718	3518.99	0	0
NR_148419	930	730.994	0	0
NR_135601	7317	7117.99	2.71806e-05	1.05709e-06
NR_148349	2288	2088.99	19.1418	2.53662
NR_046282	3996	3796.99	15.3343	1.11798
NR_148522	3869	3669.99	0	0
NR_147923	6036	5836.99	0	0
NR_038457	1465	1265.99	26.8712	5.87578
NR_148519	3785	3585.99	0	0
NR_075098	3350	3150.99	50	4.39271
NR_125361	4733	4533.99	1	0.0610561
NR_135150	2957	2757.99	13.0666	1.31153
NR_152412	2070	1870.99	0	0
NR_148015	4166	3966.99	0	0
NR_134300	2973	2773.99	21.9958	2.19505
NR_135483	3398	3198.99	21.387	1.85075
NR_136273	2986	2786.99	0	0
NR_033716	1703	1503.99	10.8187	1.99131
NR_149155	4235	4035.99	0	0
NR_135605	7450	7250.99	64.7725	2.47288
NR_126510	1520	1320.99	128.16	26.8573
NR_134639	3866	3666.99	33.2616	2.51098
NR_130138	3070	2870.99	5.3073	0.511742
NR_147135	5051	4851.99	0	0
NR_130744	2674	2474.99	1.51587	0.16955
NR_138046	1980	1780.99	29.2771	4.55068
NR_073079	1370	1170.99	4.91245	1.16132
NR_104003	2402	2202.99	4	0.50264
NR_158161	3657	3457.99	0	0
NR_104295	1571	1371.99	5.71386	1.15289
NR_104464	2597	2397.99	0	0
NR_109929	2326	2126.99	21.7252	2.82754
NR_134892	955	755.994	0	0
NR_073102	4436	4236.99	13.3808	0.874247
NR_027139	2924	2724.99	3	0.304765
NR_130787	1356	1156.99	46.7816	11.1932
NR_104242	2012	1812.99	0	0
NR_134896	680	480.994	38.6559	22.2478
NR_027774	4992	4792.99	0.000175404	1.01307e-05
NR_135843	3184	2984.99	0	0
NR_135606	7541	7341.99	0	0
NR_148011	3974	3774.99	0	0
NR_147915	6304	6104.99	0	0
NR_130151	911	711.994	4.01775	1.56213
NR_130943	718	518.994	0	0
NR_049734	3128	2928.99	0	0
NR_144405	8739	8539.99	0	0
NR_149147	1566	1366.99	41.019	8.3067
NR_120408	2946	2746.99	6.98849	0.704264
NR_148518	3788	3588.99	0	0
NR_135852	2644	2444.99	0	0
NR_135918	3330	3130.99	0	0
NR_144937	1922	1722.99	23.6462	3.79916
NR_073413	3535	3335.99	0	0
NR_103517	6108	5908.99	23.278	1.09054
NR_110006	4531	4331.99	42.2207	2.69803
NR_028473	1358	1158.99	4.06777e-05	9.71594e-06
NR_144359	4049	3849.99	0	0
NR_030765	1683	1483.99	0	0
NR_138065	4378	4178.99	0	0
NR_147692	7708	7508.99	0.0417417	0.00153886
NR_135598	7674	7474.99	0	0
NR_135152	2855	2655.99	0	0
NR_147138	5360	5160.99	6.67922	0.358264
NR_148527	3905	3705.99	0	0
NR_103708	1311	1111.99	0	0
NR_027308	1691	1491.99	0	0
NR_146997	6138	5938.99	1.08614e-06	5.06272e-08
NR_026728	2100	1900.99	0	0
NR_026701	3677	3477.99	1.3483	0.107317
NR_148391	2729	2529.99	7.76188e-08	8.49293e-09
NR_156699	3484	3284.99	41.0338	3.45793
NR_073448	2200	2000.99	0	0
NR_136235	5151	4951.99	21.2132	1.18587
NR_074088	1701	1501.99	0.3604	0.0664243
NR_134855	1934	1734.99	44.054	7.02906
NR_109905	4852	4652.99	7.95946	0.473545
NR_144484	5691	5491.99	0	0
NR_027264	9396	9196.99	1.98789e-06	5.98352e-08
NR_049780	2041	1841.99	0	0
NR_135324	3918	3718.99	0	0
NR_135157	1641	1441.99	0	0
NR_136208	1254	1054.99	1	0.262398
NR_104231	1791	1591.99	0	0
NR_144401	4049	3849.99	0	0
NR_049743	2628	2428.99	298.239	33.9897
NR_147999	3963	3763.99	0	0
NR_146981	2516	2316.99	1.2613	0.150697
NR_033385	1086	886.994	6	1.87258
NR_135629	1957	1757.99	0.172237	0.0271218
NR_103842	4360	4160.99	67	4.45746
NR_073012	967	767.994	0	0
NR_120409	5684	5484.99	3.43717e-06	1.73474e-07
NR_040515	2207	2007.99	70.0524	9.65764
NR_130123	1105	905.994	0	0
NR_036434	3542	3342.99	104.447	8.64907
NR_147040	15414	15215	8.478	0.154252
NR_073163	1904	1704.99	0	0
NR_135468	7326	7126.99	0	0
NR_131765	6255	6055.99	13.6782	0.625252
NR_144759	3293	3093.99	0	0
NR_146415	2970	2770.99	0	0
NR_146857	2625	2425.99	0	0
NR_138067	4769	4569.99	0	0
NR_104432	3375	3175.99	0	0
NR_027649	1106	906.994	0	0
NR_045815	3501	3301.99	0	0
NR_073051	1623	1423.99	0	0
NR_135797	6514	6314.99	0	0
NR_144492	2032	1832.99	0	0
NR_104586	1288	1088.99	66.2554	16.8425
NR_033915	4805	4605.99	6.45873	0.388181
NR_033269	1643	1443.99	0	0
NR_103551	5411	5211.99	0	0
NR_026787	6905	6705.99	29	1.19714
NR_145711	7942	7742.99	0	0
NR_136729	6695	6495.99	0	0
NR_147833	2012	1812.99	0	0
NR_104149	3807	3607.99	0	0
NR_131092	1040	840.994	0	0
NR_149158	4080	3880.99	6	0.427975
NR_146793	2749	2549.99	0	0
NR_146098	4933	4733.99	191.918	11.2227
NR_144339	1473	1273.99	0.000705204	0.000153235
NR_144524	2413	2213.99	9.32707	1.16622
NR_111901	2026	1826.99	18.0699	2.73797
NR_130747	4248	4048.99	31.1839	2.13203
NR_149160	4671	4471.99	0	0
NR_030761	5860	5660.99	97.0037	4.74358
NR_136155	7897	7697.99	87.6414	3.15168
NR_135851	3350	3150.99	0	0
NR_144687	3722	3522.99	0	0
NR_136609	2608	2408.99	84.0604	9.65975
NR_110601	2146	1946.99	53.7921	7.64828
NR_144305	2271	2071.99	1.05883	0.141465
NR_104122	5029	4829.99	0	0
NR_136596	2861	2661.99	0	0
NR_135753	5757	5557.99	12.5694	0.626047
NR_146998	5997	5797.99	13.5467	0.646794
NR_148685	2449	2249.99	0	0
NR_136595	4657	4457.99	0	0
NR_138050	1487	1287.99	4	0.859719
NR_148511	1037	837.994	0.0267745	0.00884486
NR_147214	7535	7335.99	0	0
NR_148537	437	237.994	0	0
NR_134661	1308	1108.99	0	0
NR_138061	1457	1257.99	7.15072	1.57355
NR_033234	6376	6176.99	0	0
NR_110522	1741	1541.99	23.8118	4.27484
NR_138092	4696	4496.99	16.8777	1.03897
NR_144412	8791	8591.99	0.00174265	5.61471e-05
NR_148684	2243	2043.99	0	0
NR_033676	1560	1360.99	0	0
NR_024084	6229	6029.99	0	0
NR_134906	1777	1577.99	0	0
NR_130642	4427	4227.99	7.09119	0.464296
NR_102355	2135	1935.99	0	0
NR_004862	5104	4904.99	3.03996e-08	1.71569e-09
NR_135915	3373	3173.99	0	0
NR_130125	1794	1594.99	1	0.173561
NR_136509	4501	4301.99	0	0
NR_134507	2754	2554.99	0.000279504	3.02836e-05
NR_073206	2506	2306.99	0	0
NR_073594	2549	2349.99	0	0
NR_130762	3471	3271.99	31.3938	2.65608
NR_134951	4114	3914.99	0	0
NR_073469	1762	1562.99	103.083	18.2574
NR_104262	4453	4253.99	1.5382	0.100098
NR_024625	3788	3588.99	0	0
NR_136510	4617	4417.99	0	0
NR_130114	952	752.994	7.67156	2.82035
NR_134850	4190	3990.99	0	0
NR_033297	2138	1938.99	0	0
NR_148731	3024	2824.99	0	0
NR_134902	1806	1606.99	0	0
NR_110890	4550	4350.99	0	0
NR_073500	3175	2975.99	73.019	6.79225
NR_136298	6126	5926.99	0	0
NR_046356	5391	5191.99	0	0
NR_073542	1172	972.994	0	0
NR_072979	2813	2613.99	0	0
NR_109826	1820	1620.99	3.467	0.592083
NR_145472	3039	2839.99	0	0
NR_104243	1950	1750.99	0	0
NR_016021	5007	4807.99	0.00104913	6.04051e-05
NR_037771	6615	6415.99	64.3716	2.77741
NR_111913	932	732.994	0	0
NR_145475	3198	2998.99	0	0
NR_046353	2401	2201.99	1	0.125717
NR_037580	1755	1555.99	0	0
NR_146982	2474	2274.99	0	0
NR_134658	1462	1262.99	0	0
NR_033268	6211	6011.99	78.1306	3.5976
NR_144303	2286	2086.99	0.000211397	2.80406e-05
NR_037675	753	553.994	77.3902	38.6715
NR_135759	6047	5847.99	0	0
NR_147132	4870	4670.99	0	0
NR_110859	3983	3783.99	0	0
NR_103476	2152	1952.99	0	0
NR_109776	5522	5322.99	0	0
NR_024010	3075	2875.99	0	0
NR_110076	2651	2451.99	0	0
NR_110275	911	711.994	0	0
NR_103764	2277	2077.99	0	0
NR_125953	677	477.994	1	0.579146
NR_147708	369	170.057	0	0
NR_038404	2574	2374.99	6	0.699357
NR_147697	916	716.994	0	0
NR_148918	3112	2912.99	7.51579	0.714242
NR_125831	665	465.994	4	2.37624
NR_110829	2141	1941.99	0	0
NR_125866	843	643.994	0	0
NR_147607	543	343.994	0	0
NR_146200	507	307.994	0	0
NR_135514	524	324.994	0	0
NR_038401	2146	1946.99	4	0.568729
NR_110289	669	469.994	0	0
NR_109955	1694	1494.99	0	0
NR_110584	1460	1260.99	8	1.75625
NR_034091	1562	1362.99	0	0
NR_126000	1868	1668.99	7.64047	1.26729
NR_125952	784	584.994	0	0
NR_131227	940	740.994	0	0
NR_148919	3109	2909.99	0	0
NR_038352	9830	9630.99	97.3	2.79674
NM_001282801	4775	4575.99	14.7779	0.894
NM_001349111	6943	6743.99	0	0
NM_001243158	3342	3142.99	173.526	15.2838
NM_001331125	655	455.994	1.09878	0.667054
NM_001282803	4530	4330.99	0	0
NM_001290135	2149	1949.99	37.5665	5.33307
NM_001300971	939	739.994	0	0
NM_001349107	6728	6528.99	51.5271	2.18474
NM_001349105	6533	6333.99	0.00196362	8.58203e-05
NM_001350021	9387	9187.99	0.101861	0.00306899
NM_001282802	4923	4723.99	0	0
NM_001350001	9364	9164.99	1.96583	0.0593778
NM_001349106	7075	6875.99	0	0
NM_001302996	1751	1551.99	0	0
NM_001077203	4778	4578.99	0	0
NM_001349108	6641	6441.99	0	0
NR_104428	595	395.994	0	0
NR_036472	2946	2746.99	4.88053	0.491834
NR_135544	7853	7653.99	0	0
NR_136519	2188	1988.99	28.6083	3.98169
NR_103528	6265	6065.99	0	0
NR_138066	4812	4612.99	0	0
NR_148390	2335	2135.99	0.0780165	0.0101111
NR_148016	4122	3922.99	0	0
NR_135917	3372	3172.99	0	0
NR_073411	3562	3362.99	33.9194	2.7921
NR_037582	5539	5339.99	0	0
NR_073050	1524	1324.99	0	0
NR_049783	2455	2255.99	0	0
NR_144637	405	205.998	3	4.03152
NR_037936	1329	1129.99	0	0
NR_048540	5810	5610.99	115.987	5.72243
NR_146856	1833	1633.99	0	0
NR_073129	4908	4708.99	74.9685	4.40718
NR_138133	2230	2030.99	0	0
NR_027125	5102	4902.99	0	0
NR_147904	2320	2120.99	0	0
NR_136633	2452	2252.99	0	0
NR_135854	3242	3042.99	0	0
NR_136728	6601	6401.99	2.04883e-05	8.85934e-07
NR_104150	1943	1743.99	0	0
NR_157835	565	365.994	0	0
NR_148350	2147	1947.99	0	0
NR_109827	4251	4051.99	5.28857	0.36131
NR_146173	10856	10657	0.00092072	2.39168e-05
NR_147039	15513	15314	2.81212e-08	5.08341e-10
NR_073502	3430	3230.99	16.2536	1.39259
NR_027490	3088	2888.99	0	0
NR_148042	2645	2445.99	0	0
NR_026554	5473	5273.99	0.00507056	0.00026615
NR_037573	11055	10856	0	0
NR_136605	2548	2348.99	4.88111	0.575237
NR_104257	6533	6333.99	8.33528	0.364294
NR_027450	3113	2913.99	0	0
NR_148226	3823	3623.99	35.3912	2.70345
NR_149352	3698	3498.99	0	0
NR_104165	593	393.994	12	8.43145
NR_148001	4081	3881.99	0	0
NR_146933	6655	6455.99	20.3637	0.873178
NR_026702	2715	2515.99	0	0
NR_146859	1605	1405.99	0	0
NR_146863	2585	2385.99	0	0
NR_144301	2405	2205.99	0	0
NR_031764	1810	1610.99	0	0
NR_136305	4888	4688.99	0	0
NR_146212	2748	2548.99	0	0
NR_052016	4109	3909.99	47.2699	3.34671
NR_110991	4817	4617.99	0	0
NR_149351	4036	3836.99	0	0
NR_046223	2584	2384.99	24.159	2.80416
NR_033905	3334	3134.99	0.0174604	0.0015418
NR_027394	2589	2389.99	34.654	4.0139
NR_073047	1554	1354.99	0.000201346	4.11354e-05
NR_138026	6161	5961.99	7.44612	0.345739
NR_135798	2333	2133.99	0	0
NR_135472	3266	3066.99	80.9311	7.30487
NR_147927	3544	3344.99	28.1354	2.32846
NR_138468	2592	2392.99	3	0.347048
NR_033169	1912	1712.99	0	0
NR_144936	2968	2768.99	83.6859	8.36643
NR_148220	4279	4079.99	0	0
NR_138467	2705	2505.99	0	0
NR_136672	2210	2010.99	30.0872	4.14173
NR_130643	1760	1560.99	0	0
NR_135754	5605	5405.99	4.1907e-05	2.14596e-06
NR_135923	2742	2542.99	9.12701	0.993559
NR_146916	1283	1083.99	0	0
NR_130112	1056	856.994	0	0
NR_102301	4660	4460.99	0	0
NR_033746	1001	801.994	12.0544	4.16088
NR_135476	1551	1351.99	0	0
NR_033298	2223	2023.99	0	0
NR_157114	3221	3021.99	29.2482	2.67926
NR_144338	1645	1445.99	0	0
NR_135850	3262	3062.99	0	0
NR_103874	4182	3982.99	4.05028	0.281504
NR_073037	3275	3075.99	39.7746	3.57957
NR_027702	1694	1494.99	121.598	22.5164
NR_136157	7728	7528.99	0	0
NR_148386	1845	1645.99	78.5727	13.2146
NR_130899	883	683.994	104.846	42.4334
NR_131091	1124	924.994	0	0
NR_111929	793	593.994	20.733	9.6625
NR_134851	4162	3962.99	9.65309	0.6743
NR_147940	2089	1889.99	0	0
NR_135467	1714	1514.99	34.2594	6.26006
NR_147965	4908	4708.99	19.6939	1.15775
NR_030722	1061	861.994	0	0
NR_110261	1865	1665.99	2	0.332328
NR_130760	1446	1246.99	11.0801	2.45975
NR_110906	3877	3677.99	14.5043	1.09168
NR_148444	1895	1695.99	0	0
NR_047694	1990	1790.99	0	0
NR_136313	5887	5687.99	4.07215	0.198187
NR_136309	4022	3822.99	34.8029	2.52012
NR_136553	4611	4411.99	9	0.5647
NR_049732	3029	2829.99	0	0
NR_120603	751	551.994	0	0
NR_111987	5502	5302.99	8.27487	0.431967
NR_045605	1090	890.994	2.00107	0.621725
NR_147012	8638	8438.99	0	0
NR_033142	4431	4231.99	1.76985	0.115771
NR_073573	3001	2801.99	0	0
NR_027449	5884	5684.99	0.000513194	2.49897e-05
NR_146979	2405	2205.99	0	0
NR_104199	1035	835.994	0	0
NR_148894	682	482.994	0.364197	0.20874
NR_144756	3104	2904.99	0	0
NR_148055	2458	2258.99	0	0
NR_134952	4204	4004.99	0	0
NR_146861	2816	2616.99	0	0
NR_047653	5217	5017.99	0	0
NR_156112	2846	2646.99	0	0
NR_147945	1673	1473.99	2.51184e-05	4.71745e-06
NR_130954	1789	1589.99	20.1651	3.51088
NR_136282	4759	4559.99	0	0
NR_135478	1714	1514.99	0	0
NR_024598	870	670.994	0	0
NR_147948	2591	2391.99	0	0
NR_103468	2761	2561.99	0	0
NR_148692	2279	2079.99	0	0
NR_147240	1964	1764.99	0	0
NR_110770	2316	2116.99	22.1809	2.90047
NR_073096	1917	1717.99	1.07478	0.173184
NR_046386	3736	3536.99	12.9772	1.01568
NR_103495	1168	968.994	0	0
NR_103493	1399	1199.99	8.02481	1.85125
NR_133910	1097	897.994	0	0
NR_110769	2045	1845.99	5.78383	0.867352
NR_138551	850	650.994	10.5371	4.48078
NR_146056	6935	6735.99	0	0
NR_155756	1931	1731.99	55.6338	8.89206
NR_103492	7580	7380.99	71.8668	2.6954
NR_103494	1238	1038.99	0	0
NR_130106	1965	1765.99	1.81324	0.284234
NR_146201	451	251.994	0	0
NR_110077	2567	2367.99	9.72811	1.13726
NR_111922	555	355.994	0	0
NR_038333	2477	2277.99	0	0
NR_136240	4736	4536.99	11	0.671173
NR_125911	630	430.994	0	0
NR_133055	493	293.994	0	0
NR_120522	1311	1111.99	0	0
NR_146199	433	233.994	0	0
NR_147608	536	336.994	2	1.64293
NR_110291	1542	1342.99	4.32568	0.891641
NR_039774	101	19.2194	0	0
NR_131233	608	408.994	0	0
NR_152739	1040	840.994	13.5644	4.46497
NR_002809	999	799.994	0	0
NR_037883	2874	2674.99	1	0.103487
NR_125391	977	777.994	2.12886	0.757499
NR_030301	94	18.3995	0	0
NR_030363	98	18.8625	0	0
NR_152735	1256	1056.99	29.6983	7.77804
NR_048550	1604	1404.99	0	0
NR_152738	1426	1226.99	0	0
NR_152737	792	592.994	7.73724	3.61199
NR_036076	76	16.451	0	0
NR_152740	1520	1320.99	0	0
NR_131235	699	499.994	0	0
NR_152736	962	762.994	0	0
NR_031619	90	17.9498	0	0
NR_131234	652	452.994	0	0
NM_003996	1334	1134.99	0	0
NR_159362	5304	5104.99	0	0
NR_104115	1540	1340.99	0	0
NR_038118	4177	3977.99	9.99886	0.695819
NR_144470	1523	1323.99	0	0
NR_001574	534	334.994	0	0
NR_001573	317	119.266	0	0
NR_002193	2042	1842.99	1	0.150206
NR_003599	1241	1041.99	0	0
NR_001547	427	227.994	0	0
NM_003946	1540	1340.99	149	30.7588
NM_001081955	2483	2283.99	18.2256	2.20901
NR_028052	1777	1577.99	608.837	106.809
NR_033354	7095	6895.99	17.288	0.693997
NR_073526	11223	11024	0	0
NR_003238	979	779.994	3	1.06473
NR_102357	2057	1857.99	0	0
NM_001368169	2752	2552.99	7.1258	0.77267
NM_001365393	1983	1783.99	5.01859	0.77875
NM_001370704	10754	10555	12	0.314726
NM_001170723	807	607.994	0	0
NM_001042781	1059	859.994	10.925	3.51671
NM_001278460	9315	9115.99	1.13583	0.0344922
NM_001352330	924	724.994	0	0
NM_001126058	1452	1252.99	0	0
NM_001319165	2456	2256.99	0	0
NM_201523	2632	2432.99	0	0
NM_001330739	7667	7467.99	0.0430473	0.0015957
NM_001329725	871	671.994	0	0
NM_001278634	2300	2100.99	0	0
NM_001242377	10005	9805.99	10.1421	0.286317
NM_001363561	1074	874.994	0	0
NM_001321316	11139	10940	101.131	2.55904
NM_001321007	13148	12949	0	0
NM_001318496	1014	814.994	0	0
NM_001351005	4070	3870.99	0	0
NM_001190348	1602	1402.99	0	0
NM_001303404	2471	2271.99	0	0
NM_001367582	4071	3871.99	147.608	10.5532
NM_001319166	2193	1993.99	0	0
NM_001352332	409	209.997	0	0
NM_001351221	12759	12560	0.000233942	5.15619e-06
NM_001318741	12686	12487	0	0
NM_001321218	3680	3480.99	1.78273e-08	1.41773e-09
NM_001126059	932	732.994	0	0
NM_001362662	4482	4282.99	0	0
NM_016733	3826	3626.99	0	0
NM_001003712	7158	6958.99	85.4905	3.4008
NM_001318740	12583	12384	8.46728	0.189275
NM_001270452	1059	859.994	0	0
NM_001278590	3443	3243.99	7.22717e-08	6.16734e-09
NM_001159694	3927	3727.99	0	0
NM_001329723	970	770.994	0	0
NM_001319169	2242	2042.99	40.4351	5.479
NM_001352331	460	260.994	13.8144	14.6525
NM_001368769	3518	3318.99	7.73423	0.64509
NM_001318045	977	777.994	0	0
NM_001287429	1272	1072.99	615.726	158.855
NM_134445	3351	3151.99	85.9385	7.54767
NM_001303406	2325	2125.99	46.7077	6.08187
NM_001303405	2636	2436.99	0	0
NM_001202489	3285	3085.99	79.3986	7.12243
NM_001204298	4260	4060.99	319.442	21.7756
NM_001170722	899	699.994	0	0
NM_001167941	3822	3622.99	11.5928	0.885793
NM_001170724	875	675.994	21	8.59977
NM_001303407	2360	2160.99	34.2923	4.39291
NM_001145354	11250	11051	4.32098e-06	1.08241e-07
NM_001320313	2328	2128.99	0	0
NM_173359	10045	9845.99	0	0
NM_001363700	3263	3063.99	0	0
NM_134446	3420	3220.99	37.3601	3.21091
NM_144957	1049	849.994	0	0
NM_001319171	2497	2297.99	0	0
NM_001126057	1488	1288.99	0	0
NM_001321219	3612	3412.99	0	0
NM_001282283	4628	4428.99	0	0
NM_001190956	1447	1247.99	0	0
NM_001321006	12775	12576	5.2017e-05	1.14502e-06
NR_164009	4792	4592.99	0	0
NR_135068	1050	850.994	6.63753	2.15919
NR_126051	4383	4183.99	22.1929	1.46836
NR_135067	1438	1238.99	4.89555	1.09381
NR_002315	1059	859.994	233.753	75.2441
NM_001184976	8898	8698.99	5.46698	0.173976
NM_001042782	1041	841.994	0	0
NM_001146006	2172	1972.99	0	0
NM_001278458	9492	9292.99	16.2063	0.482767
NM_001291310	6411	6211.99	87.1988	3.88588
NM_001352328	923	723.994	0	0
NM_001297646	1299	1099.99	0	0
NM_001362661	4321	4121.99	0	0
NM_001328686	3634	3434.99	1.52278e-07	1.22722e-08
NM_001350727	7426	7226.99	0	0
NM_001126056	1891	1691.99	8.11794	1.32818
NM_001177972	1401	1201.99	0	0
NM_001352380	5108	4908.99	0	0
NM_001166550	7536	7336.99	0.0694351	0.00261982
NM_001164163	4985	4785.99	2.37215e-06	1.37208e-07
NM_001037324	3136	2936.99	0	0
NM_001190347	1843	1643.99	12.2936	2.07009
NM_001317944	2203	2003.99	0	0
NM_001363388	4526	4326.99	0	0
NM_001206995	4184	3984.99	0	0
NM_001199087	2910	2710.99	0	0
NM_001362660	4505	4305.99	17.248	1.10886
NM_018312	4937	4737.99	8.30983e-07	4.85521e-08
NM_001322020	4746	4546.99	0	0
NM_001282886	10044	9844.99	0	0
NM_001305942	924	724.994	4.35715	1.66371
NM_001308380	974	774.994	5.66346	2.02299
NM_080741	1889	1689.99	0.890364	0.145845
NM_001319167	2523	2323.99	64.3842	7.66928
NM_001329724	931	731.994	6.96807	2.63521
NM_001319170	2526	2326.99	0	0
NM_013979	1297	1097.99	20.6048	5.19493
NM_001031801	2892	2692.99	73.9414	7.60085
NM_013364	3682	3482.99	0	0
NM_001362663	4420	4220.99	0	0
NM_001366051	3369	3169.99	72.5162	6.33267
NM_001318739	12778	12579	0	0
NM_001352250	2318	2118.99	0	0
NM_001321216	805	605.994	10.2524	4.68348
NM_001190349	1401	1201.99	0	0
NM_001321214	1120	920.994	0	0
NM_001035516	600	400.994	5.11179	3.52895
NM_001121	4317	4117.99	0	0
NM_031919	1847	1647.99	2	0.335958
NM_001352329	908	708.994	12.7885	4.99328
NM_001042780	1041	841.994	0	0
NM_001308383	881	681.994	0	0
NM_001352358	4868	4668.99	27.7952	1.64799
NM_001322945	5505	5305.99	0	0
NM_001146158	2541	2341.99	85.9757	10.1625
NM_001319652	7283	7083.99	49.3108	1.92696
NM_001142560	1786	1586.99	30.2765	5.2813
NM_001288632	4210	4010.99	0	0
NM_001352374	4770	4570.99	0	0
NM_001321215	3479	3279.99	1.4982	0.126446
NM_001352359	4851	4651.99	0	0
NM_001351006	4010	3810.99	0	0
NM_001199088	2865	2665.99	0	0
NM_001161416	2245	2045.99	0	0
NM_001164164	3371	3171.99	0	0
NM_001193434	4212	4012.99	0	0
